datetime,logmove
2021-05-03,9.793672687
2021-05-03,9.618468598
2021-05-03,8.110126802
2021-05-03,9.026417534
2021-05-03,9.056722883
2021-05-03,6.643789733
2021-05-03,7.560080465
2021-05-03,7.847762538
2021-05-03,9.622714888
2021-05-03,8.831711918
2021-05-03,7.655390645
2021-05-03,9.056722883
2021-05-03,7.655390645
2021-05-03,8.743850562
2021-05-03,8.30201781
2021-05-03,8.803273983
2021-05-03,8.793612072
2021-05-03,7.98752448
2021-05-03,9.481893063
2021-05-03,8.392989588
2021-05-03,8.528330936
2021-05-03,8.702177866
2021-05-03,9.276876896
2021-05-03,8.236420527
2021-05-03,7.742402022
2021-05-03,8.553332238
2021-05-03,7.965545573
2021-05-03,9.071537969
2021-05-03,9.049232212
2021-05-03,7.920083199
2021-05-03,7.491087594
2021-05-03,8.009030685
2021-05-03,8.528330936
2021-05-03,9.715711145
2021-05-03,9.182763604
2021-05-03,8.110126802
2021-05-03,9.064157862
2021-05-03,8.61323038
2021-05-03,8.859363449
2021-05-03,7.920083199
2021-05-03,8.733594062
2021-05-03,8.565602331
2021-05-03,8.754002934
2021-05-03,9.162829389
2021-05-03,8.850230966
2021-05-03,9.36288977
2021-05-03,8.929567708
2021-05-03,8.987196821
2021-05-03,8.269756948
2021-05-03,8.166216269
2021-05-03,8.129174997
2021-05-03,8.392989588
2021-05-03,9.768354879
2021-05-03,8.348537825
2021-05-03,9.917784857
2021-05-03,9.234056899
2021-05-03,9.14931567
2021-05-03,7.560080465
2021-05-03,8.110126802
2021-05-03,8.624791202
2021-05-03,8.070906089
2021-05-03,9.064157862
2021-05-03,9.240287448
2021-05-03,9.351839934
2021-05-03,8.236420527
2021-05-03,9.208739091
2021-05-03,8.61323038
2021-05-03,7.742402022
2021-05-03,8.528330936
2021-05-03,9.800790154
2021-05-03,8.793612072
2021-05-03,7.943072717
2021-05-03,8.61323038
2021-05-03,9.45720045
2021-05-03,9.208739091
2021-05-03,7.714231145
2021-05-03,8.030084094
2021-05-03,8.647519453
2021-05-03,7.796469243
2021-05-03,8.577723691
2021-05-03,8.392989588
2021-05-03,8.201934351
2021-05-03,8.184234774
2021-05-03,8.462948177
2021-05-03,8.286017468
2021-05-03,7.049254841
2021-05-03,9.00307017
2021-05-03,8.269756948
2021-05-03,9.121727714
2021-05-03,8.269756948
2021-05-03,7.920083199
2021-05-03,7.049254841
2021-05-03,7.82244473
2021-05-03,8.110126802
2021-05-03,10.62658181
2021-05-03,8.99516499
2021-05-03,7.416979621
2021-05-03,8.793612072
2021-05-03,8.489616424
2021-05-03,9.018695488
2021-05-03,10.00820786
2021-05-03,8.877381955
2021-05-03,8.528330936
2021-05-03,9.107642974
2021-05-03,7.491087594
2021-05-03,8.435549202
2021-05-03,9.373818841
2021-05-03,9.481893063
2021-05-03,8.702177866
2021-05-03,7.98752448
2021-05-03,9.056722883
2021-05-03,9.895455381
2021-05-03,7.624618986
2021-05-03,8.363575703
2021-05-03,7.154615357
2021-05-03,9.071537969
2021-05-03,9.379238908
2021-05-03,8.812843434
2021-05-03,9.128696383
2021-05-03,8.219326094
2021-05-03,8.954673629
2021-05-03,9.496421163
2021-05-03,10.08313888
2021-05-03,9.026417534
2021-05-03,7.685243608
2021-05-03,8.702177866
2021-05-03,8.070906089
2021-05-03,8.286017468
2021-05-03,8.219326094
2021-05-03,8.946374826
2021-05-03,8.859363449
2021-05-03,8.184234774
2021-05-03,7.714231145
2021-05-03,8.841014311
2021-05-03,9.534161491
2021-05-03,7.920083199
2021-05-03,8.489616424
2021-05-03,10.67062841
2021-05-03,9.811372264
2021-05-03,8.363575703
2021-05-03,10.15284451
2021-05-03,9.357380115
2021-05-03,8.647519453
2021-05-03,9.76468515
2021-05-03,7.294377299
2021-05-03,9.182763604
2021-05-03,9.156095357
2021-05-03,8.30201781
2021-05-03,9.156095357
2021-05-03,8.236420527
2021-05-03,8.577723691
2021-05-03,9.056722883
2021-05-03,8.166216269
2021-05-03,9.596962392
2021-05-03,9.588228712
2021-05-03,9.142489705
2021-05-03,9.30054664
2021-05-03,8.702177866
2021-05-03,8.886270902
2021-05-03,9.3899917
2021-05-03,9.026417534
2021-05-03,8.050703382
2021-05-03,8.030084094
2021-05-03,8.286017468
2021-05-03,8.184234774
2021-05-03,9.078864009
2021-05-03,9.114710141
2021-05-03,8.502688505
2021-05-03,8.090708716
2021-05-03,9.056722883
2021-05-03,8.090708716
2021-05-03,9.486759252
2021-05-03,7.049254841
2021-05-03,8.702177866
2021-05-03,8.691482577
2021-05-03,8.166216269
2021-05-03,8.895081532
2021-05-03,9.195835686
2021-05-03,7.896552702
2021-05-03,7.896552702
2021-05-03,9.064157862
2021-05-03,8.42156296
2021-05-03,8.68067166
2021-05-03,8.540909718
2021-05-03,8.449342525
2021-05-03,7.491087594
2021-05-03,8.61323038
2021-05-03,8.333270353
2021-05-03,7.624618986
2021-05-03,9.246479419
2021-05-03,8.030084094
2021-05-03,7.592870288
2021-05-03,8.489616424
2021-05-03,8.68067166
2021-05-03,9.77201119
2021-05-03,8.363575703
2021-05-03,9.400630098
2021-05-03,8.783855897
2021-05-03,8.921057018
2021-05-03,8.743850562
2021-05-03,7.82244473
2021-05-03,8.565602331
2021-05-03,8.859363449
2021-05-03,7.769800996
2021-05-03,9.447150114
2021-05-03,8.435549202
2021-05-03,7.943072717
2021-05-04,8.42156296
2021-05-04,8.269756948
2021-05-04,8.754002934
2021-05-04,9.467150781
2021-05-04,9.55251063
2021-05-04,7.847762538
2021-05-04,8.269756948
2021-05-04,8.553332238
2021-05-04,9.264828557
2021-05-04,9.189321005
2021-05-04,9.276876896
2021-05-04,8.51559191
2021-05-04,8.733594062
2021-05-04,9.071537969
2021-05-04,7.87245515
2021-05-04,8.691482577
2021-05-04,9.189321005
2021-05-04,8.42156296
2021-05-04,9.481893063
2021-05-04,8.886270902
2021-05-04,8.647519453
2021-05-04,9.093357017
2021-05-04,9.579418083
2021-05-04,8.449342525
2021-05-04,9.688312171
2021-05-04,9.821843564
2021-05-04,8.886270902
2021-05-04,9.561560465
2021-05-04,9.317938383
2021-05-04,8.502688505
2021-05-04,10.01108556
2021-05-04,9.496421163
2021-05-04,9.317938383
2021-05-04,8.647519453
