datetime,logmove
2021-05-17,10.84848235
2021-05-17,8.050703382
2021-05-17,10.98325675
2021-05-17,8.691482577
2021-05-17,10.99942961
2021-05-17,8.166216269
2021-05-17,11.07658869
2021-05-17,8.201934351
2021-05-17,8.577723691
2021-05-17,10.07238609
2021-05-17,8.803273983
2021-05-17,8.540909718
2021-05-17,8.407378325
2021-05-17,8.68067166
2021-05-17,8.691482577
2021-05-17,8.921057018
2021-05-17,8.912473275
2021-05-17,8.793612072
2021-05-17,8.764053269
2021-05-17,11.51452419
2021-05-17,8.269756948
2021-05-17,9.010913347
2021-05-17,9.071537969
2021-05-17,9.335032816
2021-05-17,10.70710219
2021-05-17,8.269756948
2021-05-17,7.655390645
2021-05-17,8.540909718
2021-05-17,8.269756948
2021-05-17,9.093357017
2021-05-17,8.110126802
2021-05-17,8.783855897
2021-05-17,8.877381955
2021-05-17,8.733594062
2021-05-17,8.912473275
2021-05-17,8.253227646
2021-05-17,8.050703382
2021-05-17,8.378390789
2021-05-17,11.20640031
2021-05-17,11.80236599
2021-05-17,8.286017468
2021-05-17,12.41002522
2021-05-18,9.264828557
2021-05-18,11.14821835
2021-05-18,9.719564714
2021-05-18,9.400630098
2021-05-18,9.76468515
2021-05-18,9.346268889
2021-05-18,8.783855897
2021-05-18,8.903815212
2021-05-18,8.449342525
2021-05-18,9.987828701
2021-05-18,10.4127119
2021-05-18,9.100525506
2021-05-18,10.45783233
2021-05-18,9.631153757
2021-05-18,9.182763604
2021-05-18,9.416378455
2021-05-18,8.647519453
2021-05-18,9.041685006
2021-05-18,10.44859865
2021-05-18,9.529521112
2021-05-18,8.764053269
2021-05-18,9.2023082
2021-05-18,8.743850562
2021-05-18,9.888982866
2021-05-18,9.793672687
2021-05-18,8.99516499
2021-05-18,8.184234774
2021-05-18,10.64808802
2021-05-18,9.472089062
2021-05-18,9.270870872
2021-05-18,10.22730867
2021-05-18,9.939626599
2021-05-18,9.064157862
2021-05-18,9.400630098
2021-05-18,10.29010957
2021-05-18,10.43552657
2021-05-18,8.723231275
2021-05-18,10.30735138
2021-05-18,9.67633598
2021-05-18,9.999524741
2021-05-18,9.373818841
2021-05-18,8.99516499
2021-05-18,9.452187908
2021-05-18,10.30306872
2021-05-18,9.970024076
2021-05-18,10.59982962
2021-05-18,10.55581274
2021-05-18,8.987196821
2021-05-18,9.45720045
2021-05-18,9.400630098
2021-05-18,9.056722883
2021-05-18,8.553332238
2021-05-18,8.60153434
2021-05-18,9.885730831
2021-05-18,9.635346635
2021-05-18,8.987196821
2021-05-18,9.64782081
2021-05-18,10.72555551
2021-05-18,10.57561537
2021-05-18,9.734832187
2021-05-18,10.78161941
2021-05-18,10.62658181
2021-05-18,10.00532186
2021-05-18,9.2023082
2021-05-18,10.30735138
2021-05-18,8.407378325
2021-05-18,9.957975738
2021-05-18,9.078864009
2021-05-18,9.234056899
2021-05-18,9.351839934
2021-05-18,10.46698153
2021-05-18,9.614204199
2021-05-18,9.692272572
2021-05-18,10.912321
2021-05-18,10.2156671
2021-05-18,9.45720045
2021-05-18,9.182763604
2021-05-18,9.282847063
2021-05-18,9.936535407
2021-05-18,9.086136769
2021-05-18,10.30735138
2021-05-18,9.692272572
2021-05-18,9.715711145
2021-05-18,9.67633598
2021-05-18,9.609921537
2021-05-18,9.064157862
2021-05-18,10.25470765
2021-05-18,10.09112827
2021-05-18,8.831711918
2021-05-18,9.825309772
2021-05-18,10.25920204
2021-05-18,9.258749511
2021-05-18,10.35124557
2021-05-18,10.31797847
2021-05-18,9.128696383
2021-05-18,10.09377728
2021-05-18,8.363575703
2021-05-18,10.3614186
2021-05-18,11.1435994
2021-05-18,9.246479419
2021-05-18,8.201934351
