datetime,logmove
2021-03-28,7.103322063
2021-03-28,10.00820786
2021-03-28,8.286017468
2021-03-28,9.945780465
2021-03-28,9.421573272
2021-03-28,7.742402022
2021-03-28,10.14281936
2021-03-28,8.61323038
2021-03-29,11.64100201
2021-03-29,9.282847063
2021-03-29,7.965545573
2021-03-29,8.090708716
2021-03-29,8.636219898
2021-03-29,11.20116926
2021-03-29,8.636219898
2021-03-29,11.38799696
2021-03-29,8.166216269
2021-03-29,8.070906089
2021-03-29,6.356107661
2021-03-29,7.377758908
2021-03-29,11.47210347
2021-03-29,6.238324625
2021-03-29,8.803273983
2021-03-29,11.39809806
2021-03-29,11.46742588
2021-03-29,7.98752448
2021-03-29,11.44644372
2021-03-29,8.841014311
2021-03-29,7.203405521
2021-03-29,11.90171904
2021-03-29,11.70268595
2021-03-29,11.6796595
2021-03-29,7.965545573
2021-03-29,10.69991308
2021-03-29,8.647519453
2021-03-29,7.896552702
2021-03-29,10.61093204
2021-03-29,8.392989588
2021-03-29,7.416979621
2021-03-29,7.965545573
2021-03-29,8.269756948
2021-03-29,7.336936914
2021-03-29,6.723832441
2021-03-29,12.23103839
2021-03-29,8.110126802
2021-03-29,8.110126802
2021-03-29,8.553332238
2021-03-29,9.142489705
2021-03-29,11.70480124
2021-03-29,11.15189821
2021-03-29,7.655390645
2021-03-29,8.449342525
2021-03-29,7.203405521
2021-03-29,7.98752448
2021-03-29,7.154615357
2021-03-29,7.416979621
2021-03-29,12.18799014
2021-03-29,8.877381955
2021-03-29,7.491087594
2021-03-29,8.184234774
2021-03-29,11.89212873
2021-03-29,8.333270353
2021-03-29,7.920083199
2021-03-29,7.049254841
2021-03-29,8.793612072
2021-03-29,11.49582
2021-03-29,6.104793232
2021-03-29,7.896552702
2021-03-29,8.979164649
2021-03-29,11.12585022
2021-03-29,7.103322063
2021-03-29,6.797940413
2021-03-29,8.868413285
2021-03-29,7.714231145
2021-03-29,9.114710141
2021-03-29,7.769800996
2021-03-29,11.85872549
2021-03-29,6.931471806
2021-03-29,8.912473275
2021-03-29,8.723231275
2021-03-29,8.253227646
2021-03-29,12.03133823
2021-03-29,9.945780465
2021-03-29,7.049254841
2021-03-29,11.71792134
2021-03-29,6.797940413
2021-03-29,8.51559191
2021-03-29,12.15822604
2021-03-29,11.24478455
2021-03-29,12.49671035
2021-03-29,11.27446521
2021-03-29,6.797940413
2021-03-29,6.643789733
