datetime,logmove
2021-05-12,9.635346635
2021-05-12,9.557045785
2021-05-12,10.87668778
2021-05-12,9.975994243
2021-05-12,10.0505273
2021-05-12,10.686841
2021-05-12,9.579418083
2021-05-12,9.64782081
2021-05-12,9.431882642
2021-05-12,9.384629757
2021-05-12,9.862665558
2021-05-13,9.775654181
2021-05-13,8.7740036
2021-05-13,11.22620293
2021-05-13,9.026417534
2021-05-13,8.877381955
2021-05-13,9.368369236
2021-05-13,9.601300794
2021-05-13,10.43176009
2021-05-13,9.719564714
2021-05-13,8.921057018
2021-05-13,8.51559191
2021-05-13,9.534161491
2021-05-13,9.17616292
2021-05-13,9.707959168
2021-05-13,9.78290059
2021-05-13,10.19196931
2021-05-13,9.939626599
2021-05-13,9.660141294
2021-05-13,9.467150781
2021-05-13,10.36545901
2021-05-13,9.049232212
2021-05-13,9.282847063
2021-05-13,10.23652533
2021-05-13,9.700146629
2021-05-13,11.02581637
2021-05-13,8.859363449
2021-05-13,9.346268889
2021-05-13,10.23881628
2021-05-13,8.723231275
2021-05-13,10.94334015
2021-05-13,10.09641929
2021-05-13,9.757305042
2021-05-13,11.09619717
2021-05-13,10.25920204
2021-05-13,9.162829389
2021-05-13,10.42987152
2021-05-13,10.08847223
2021-05-13,10.4559924
2021-05-13,9.400630098
2021-05-13,10.70710219
2021-05-13,9.477003077
2021-05-13,9.704060528
2021-05-13,9.534161491
2021-05-13,8.822322178
2021-05-13,10.41078697
2021-05-13,9.898675996
2021-05-13,9.970024076
2021-05-13,10.16769627
2021-05-13,10.8946631
2021-05-13,10.29228113
2021-05-13,9.208739091
2021-05-13,10.15034763
2021-05-13,9.312174678
2021-05-13,8.912473275
2021-05-13,9.049232212
2021-05-13,10.96902553
2021-05-13,10.11472045
2021-05-13,10.51325312
2021-05-13,9.746131742
2021-05-13,9.973013615
2021-05-13,9.807857322
2021-05-13,8.636219898
2021-05-13,9.89222436
2021-05-13,8.636219898
2021-05-13,10.14281936
2021-05-13,10.96902553
2021-05-13,10.15034763
2021-05-13,10.47424109
2021-05-13,9.719564714
2021-05-13,9.093357017
2021-05-13,9.034080407
2021-05-13,10.74229231
2021-05-13,9.400630098
2021-05-13,10.47243113
