datetime,logmove
2021-04-01,8.42156296
2021-04-01,9.264828557
2021-04-01,8.51559191
2021-04-01,7.920083199
2021-04-01,9.252633284
2021-04-01,8.723231275
2021-04-01,8.723231275
2021-04-01,8.378390789
2021-04-01,10.10952564
2021-04-01,9.524859098
2021-04-01,9.026417534
2021-04-01,8.090708716
2021-04-01,7.965545573
2021-04-01,7.560080465
2021-04-01,8.66974259
2021-04-01,8.363575703
2021-04-01,9.258749511
2021-04-01,8.912473275
2021-04-01,8.090708716
2021-04-01,9.169518378
2021-04-01,9.66827142
2021-04-01,7.714231145
2021-04-01,10.2791805
2021-04-01,9.086136769
2021-04-01,9.162829389
2021-04-01,8.754002934
2021-04-01,8.647519453
2021-04-01,9.547954813
2021-04-01,8.407378325
2021-04-01,7.87245515
2021-04-01,8.822322178
2021-04-01,10.12502982
2021-04-01,8.030084094
2021-04-01,10.90058378
2021-04-01,9.182763604
2021-04-01,8.528330936
2021-04-01,9.142489705
2021-04-01,8.733594062
2021-04-01,8.110126802
2021-04-01,10.58050535
2021-04-01,8.553332238
2021-04-01,8.636219898
2021-04-01,7.416979621
2021-04-01,9.36288977
2021-04-01,9.156095357
2021-04-01,9.034080407
2021-04-01,8.886270902
2021-04-01,9.472089062
2021-04-01,8.61323038
2021-04-01,9.400630098
2021-04-01,8.219326094
2021-04-01,8.392989588
2021-04-01,9.405907156
2021-04-01,8.489616424
2021-04-01,7.943072717
2021-04-01,9.719564714
2021-04-01,8.219326094
2021-04-01,8.333270353
2021-04-01,8.962904128
2021-04-01,10.52363384
2021-04-01,8.636219898
2021-04-01,7.742402022
2021-04-01,7.965545573
2021-04-01,8.822322178
2021-04-01,8.317766167
2021-04-01,8.317766167
2021-04-01,9.368369236
2021-04-01,7.943072717
2021-04-01,8.859363449
2021-04-01,8.553332238
2021-04-01,9.30637756
2021-04-01,8.009030685
2021-04-01,9.30054664
2021-04-01,8.658692754
2021-04-01,8.317766167
2021-04-01,8.66974259
2021-04-01,9.064157862
2021-04-01,8.090708716
2021-04-01,8.129174997
2021-04-01,8.363575703
2021-04-01,10.67062841
2021-04-01,9.018695488
2021-04-01,9.626943225
2021-04-01,9.121727714
2021-04-01,8.971067439
2021-04-01,8.962904128
2021-04-01,7.526178913
2021-04-01,8.7740036
2021-04-01,9.990765561
2021-04-01,8.691482577
2021-04-01,9.086136769
2021-04-01,8.7740036
2021-04-01,9.00307017
2021-04-01,9.29468152
2021-04-01,9.189321005
2021-04-01,9.351839934
2021-04-01,8.68067166
2021-04-01,8.743850562
2021-04-01,8.66974259
2021-04-01,8.363575703
2021-04-01,9.018695488
2021-04-01,9.221478116
2021-04-01,9.142489705
2021-04-01,8.269756948
2021-04-01,8.921057018
2021-04-01,8.476371197
2021-04-01,9.622714888
2021-04-01,9.215128889
2021-04-01,8.886270902
2021-04-01,8.129174997
2021-04-01,9.128696383
2021-04-01,7.294377299
2021-04-01,8.407378325
2021-04-01,8.392989588
2021-04-01,9.221478116
2021-04-01,8.723231275
2021-04-01,9.018695488
2021-04-01,9.411156511
2021-04-01,9.643680017
2021-04-01,9.426741242
2021-04-01,8.577723691
2021-04-01,9.635346635
2021-04-01,8.743850562
2021-04-01,8.070906089
2021-04-01,7.965545573
2021-04-01,9.121727714
2021-04-01,8.333270353
2021-04-01,9.049232212
2021-04-01,7.796469243
2021-04-01,8.14786713
2021-04-01,9.162829389
2021-04-01,8.435549202
2021-04-01,7.742402022
2021-04-01,8.407378325
2021-04-01,8.378390789
2021-04-01,8.009030685
2021-04-01,8.859363449
2021-04-01,8.691482577
2021-04-01,8.219326094
2021-04-01,10.13014492
2021-04-01,7.98752448
2021-04-01,9.195835686
2021-04-01,8.921057018
2021-04-01,8.528330936
2021-04-01,8.793612072
2021-04-01,8.129174997
2021-04-01,8.110126802
2021-04-01,9.317938383
2021-04-01,8.831711918
2021-04-01,9.071537969
2021-04-01,8.979164649
2021-04-01,10.27477521
2021-04-01,8.317766167
2021-04-01,9.189321005
2021-04-01,9.426741242
2021-04-01,8.68067166
2021-04-01,8.435549202
2021-04-01,8.895081532
2021-04-01,8.565602331
2021-04-01,8.971067439
2021-04-01,8.30201781
2021-04-01,8.658692754
2021-04-01,8.528330936
2021-04-01,8.793612072
2021-04-01,8.476371197
2021-04-01,7.592870288
2021-04-01,10.23422911
2021-04-01,8.253227646
2021-04-01,9.234056899
2021-04-01,8.712759975
2021-04-01,9.182763604
2021-04-01,8.030084094
2021-04-01,9.534161491
2021-04-01,8.803273983
2021-04-01,9.723403491
2021-04-01,8.886270902
2021-04-01,8.009030685
2021-04-01,7.377758908
2021-04-01,10.53730927
2021-04-01,9.182763604
2021-04-01,7.203405521
2021-04-01,8.392989588
2021-04-01,8.363575703
2021-04-01,8.129174997
2021-04-01,8.979164649
2021-04-01,8.60153434
2021-04-01,7.847762538
2021-04-01,8.090708716
2021-04-01,8.129174997
2021-04-01,9.018695488
2021-04-01,8.407378325
2021-04-01,8.99516499
2021-04-01,8.822322178
2021-04-01,8.489616424
2021-04-01,8.363575703
2021-04-01,9.034080407
2021-04-01,9.234056899
2021-04-01,8.528330936
2021-04-01,8.841014311
2021-04-01,10.09112827
2021-04-01,9.335032816
2021-04-01,7.491087594
2021-04-01,10.11988842
2021-04-01,7.294377299
2021-04-01,8.812843434
2021-04-01,8.449342525
2021-04-01,9.368369236
2021-04-01,8.723231275
2021-04-01,9.67633598
2021-04-01,9.215128889
2021-04-01,8.129174997
2021-04-01,8.577723691
2021-04-01,8.912473275
2021-04-01,8.877381955
2021-04-01,7.847762538
2021-04-02,10.88870715
2021-04-02,7.592870288
2021-04-02,10.52018556
2021-04-02,8.407378325
2021-04-02,8.435549202
2021-04-02,8.502688505
2021-04-02,9.936535407
2021-04-02,7.943072717
2021-04-02,8.754002934
2021-04-02,6.556778356
2021-04-02,10.56411154
2021-04-02,8.723231275
2021-04-02,10.84349481
2021-04-02,6.104793232
2021-04-02,9.78290059
2021-04-02,10.90998455
2021-04-02,6.723832441
2021-04-02,8.764053269
2021-04-02,8.540909718
2021-04-02,10.80397405
2021-04-02,9.395325046
2021-04-02,9.524859098
2021-04-02,8.723231275
2021-04-02,7.655390645
2021-04-02,7.742402022
2021-04-02,9.543378146
2021-04-02,10.22266829
