datetime,logmove
2021-05-06,8.378390789
2021-05-06,8.921057018
2021-05-06,7.714231145
2021-05-06,8.61323038
2021-05-06,10.35124557
2021-05-06,8.110126802
2021-05-06,10.92045585
2021-05-06,11.59195843
2021-05-06,11.77072548
2021-05-06,8.540909718
2021-05-06,8.812843434
2021-05-06,8.7740036
2021-05-06,9.162829389
2021-05-06,8.449342525
2021-05-06,10.50451944
2021-05-06,8.764053269
2021-05-06,8.286017468
2021-05-06,11.70901843
2021-05-06,7.526178913
2021-05-06,7.920083199
2021-05-06,8.378390789
2021-05-06,8.7740036
2021-05-06,8.378390789
2021-05-06,11.5515306
2021-05-06,8.30201781
2021-05-06,8.435549202
2021-05-06,8.589699882
2021-05-06,10.24565781
2021-05-06,7.377758908
2021-05-06,10.79088486
2021-05-06,10.80136989
2021-05-06,8.269756948
2021-05-06,8.110126802
2021-05-06,10.62035126
2021-05-06,10.4241843
2021-05-06,7.943072717
2021-05-06,8.363575703
2021-05-06,8.971067439
2021-05-06,8.333270353
2021-05-06,8.286017468
2021-05-06,8.219326094
2021-05-06,11.77418142
2021-05-06,7.98752448
2021-05-06,8.954673629
2021-05-06,8.378390789
2021-05-06,8.253227646
2021-05-06,11.08839985
2021-05-06,10.98108047
2021-05-06,8.743850562
2021-05-06,11.67095433
2021-05-06,7.714231145
2021-05-06,8.317766167
2021-05-06,10.2791805
2021-05-06,9.779283949
2021-05-06,10.61722137
2021-05-06,8.702177866
2021-05-06,8.435549202
2021-05-06,7.847762538
2021-05-06,10.48144832
2021-05-06,10.70566849
2021-05-06,11.52406321
2021-05-06,8.070906089
2021-05-06,8.219326094
2021-05-06,7.847762538
2021-05-06,8.166216269
2021-05-06,9.056722883
2021-05-06,8.946374826
2021-05-06,10.55747802
2021-05-06,9.30637756
2021-05-06,10.6046029
2021-05-06,9.970024076
2021-05-06,11.22449645
2021-05-06,8.66974259
2021-05-06,10.77360868
2021-05-06,11.20987253
2021-05-06,8.286017468
2021-05-06,10.764181
2021-05-06,10.25019297
2021-05-06,9.270870872
2021-05-06,8.886270902
2021-05-06,8.841014311
2021-05-06,10.70135504
2021-05-06,9.99369382
2021-05-06,8.286017468
2021-05-06,10.53220287
2021-05-06,10.59503345
2021-05-06,11.36600194
2021-05-06,9.76468515
2021-05-06,8.489616424
2021-05-06,8.658692754
2021-05-06,11.67531639
2021-05-06,8.565602331
2021-05-06,8.269756948
2021-05-06,10.8472378
2021-05-06,10.80136989
2021-05-06,8.435549202
2021-05-06,11.08644099
2021-05-06,9.162829389
2021-05-06,8.317766167
2021-05-06,8.449342525
2021-05-06,11.42989162
2021-05-06,10.96016612
2021-05-06,8.14786713
2021-05-06,8.66974259
2021-05-06,8.7740036
2021-05-06,11.41588579
2021-05-06,7.87245515
2021-05-06,10.47061789
2021-05-06,8.702177866
2021-05-06,11.36377559
2021-05-06,7.98752448
2021-05-06,8.51559191
2021-05-06,10.2038884
2021-05-06,7.965545573
2021-05-06,9.121727714
2021-05-06,8.462948177
2021-05-06,7.98752448
2021-05-06,7.560080465
2021-05-06,9.258749511
2021-05-06,8.553332238
2021-05-06,8.540909718
2021-05-06,10.09377728
2021-05-06,10.94898032
2021-05-06,11.84090459
2021-05-06,8.938006577
2021-05-06,8.333270353
2021-05-06,8.723231275
2021-05-06,8.912473275
2021-05-06,8.129174997
2021-05-06,8.822322178
2021-05-06,10.74367448
2021-05-06,8.269756948
2021-05-06,8.009030685
2021-05-06,9.221478116
2021-05-06,7.592870288
2021-05-06,8.946374826
2021-05-06,8.219326094
2021-05-06,10.56576307
2021-05-06,9.156095357
2021-05-06,8.553332238
2021-05-06,10.73535265
2021-05-06,8.929567708
2021-05-06,8.962904128
2021-05-06,11.06363385
2021-05-06,10.87062348
2021-05-06,8.938006577
2021-05-06,8.624791202
2021-05-06,8.895081532
2021-05-06,8.812843434
2021-05-06,8.333270353
2021-05-06,8.589699882
2021-05-06,9.426741242
2021-05-06,10.3614186
2021-05-06,8.822322178
2021-05-06,8.378390789
2021-05-06,8.822322178
2021-05-06,9.66827142
2021-05-06,11.12207307
2021-05-06,11.12017913
2021-05-06,8.269756948
2021-05-06,10.30521234
2021-05-06,9.00307017
2021-05-06,10.8620712
2021-05-06,7.796469243
2021-05-06,9.288781798
2021-05-06,11.22620293
2021-05-06,8.435549202
2021-05-06,10.92392206
2021-05-06,7.769800996
2021-05-06,7.560080465
2021-05-06,11.01534507
2021-05-06,8.030084094
2021-05-06,11.06162582
2021-05-06,11.03926717
2021-05-06,8.553332238
2021-05-06,10.71708089
2021-05-06,11.43820192
2021-05-06,8.647519453
2021-05-06,8.831711918
2021-05-06,9.258749511
2021-05-06,12.42118403
2021-05-06,10.91581547
2021-05-06,9.264828557
2021-05-06,8.129174997
2021-05-06,8.51559191
2021-05-06,11.2090056
2021-05-06,8.7740036
2021-05-06,8.783855897
2021-05-06,11.05456578
2021-05-06,8.987196821
2021-05-06,8.253227646
2021-05-06,8.14786713
2021-05-06,8.903815212
2021-05-06,8.30201781
2021-05-06,12.02637165
2021-05-06,10.76282691
2021-05-06,11.72052483
2021-05-06,11.46675586
2021-05-06,9.282847063
2021-05-06,8.841014311
2021-05-06,8.979164649
2021-05-06,8.636219898
2021-05-06,8.912473275
2021-05-06,9.17616292
2021-05-06,8.363575703
2021-05-06,10.49570882
2021-05-06,9.55251063
2021-05-06,8.363575703
2021-05-06,10.726961
2021-05-06,11.18085951
2021-05-06,7.943072717
2021-05-06,8.886270902
2021-05-06,7.714231145
2021-05-06,8.253227646
2021-05-06,8.050703382
2021-05-06,11.44095674
2021-05-06,8.803273983
2021-05-06,8.754002934
2021-05-06,8.7740036
2021-05-06,9.534161491
2021-05-06,8.489616424
2021-05-06,10.5010045
2021-05-06,7.847762538
2021-05-06,8.859363449
2021-05-06,9.215128889
2021-05-06,8.14786713
2021-05-06,8.589699882
2021-05-06,8.050703382
2021-05-07,9.208739091
2021-05-07,8.009030685
2021-05-07,8.658692754
2021-05-07,9.270870872
2021-05-07,9.034080407
2021-05-07,9.064157862
2021-05-07,8.201934351
2021-05-07,8.348537825
2021-05-07,8.009030685
2021-05-07,9.221478116
2021-05-07,8.946374826
2021-05-07,8.60153434
2021-05-07,7.87245515
