datetime,logmove
2021-05-27,9.76468515
2021-05-27,9.189321005
2021-05-27,8.68067166
2021-05-27,7.769800996
2021-05-27,8.859363449
2021-05-27,8.42156296
2021-05-27,7.87245515
2021-05-27,8.378390789
2021-05-27,8.577723691
2021-05-27,6.992096427
2021-05-27,8.540909718
2021-05-27,8.60153434
2021-05-27,7.896552702
2021-05-27,8.754002934
2021-05-27,8.348537825
2021-05-27,8.822322178
2021-05-27,8.7740036
2021-05-27,10.24110199
2021-05-27,8.886270902
2021-05-27,8.348537825
2021-05-27,8.449342525
2021-05-27,9.078864009
2021-05-27,8.895081532
2021-05-27,9.00307017
2021-05-27,8.733594062
2021-05-27,8.921057018
2021-05-27,8.129174997
2021-05-27,8.636219898
2021-05-27,8.392989588
2021-05-27,8.929567708
2021-05-27,8.476371197
2021-05-27,8.378390789
2021-05-27,8.462948177
2021-05-27,8.60153434
2021-05-27,7.98752448
2021-05-27,7.454719949
2021-05-27,8.577723691
2021-05-27,8.476371197
2021-05-27,8.831711918
2021-05-27,8.812843434
2021-05-27,8.764053269
2021-05-27,9.405907156
2021-05-27,7.98752448
2021-05-27,9.026417534
2021-05-27,8.624791202
2021-05-27,8.502688505
2021-05-27,8.090708716
2021-05-27,7.796469243
2021-05-27,7.796469243
2021-05-27,8.647519453
2021-05-28,8.378390789
2021-05-28,8.702177866
2021-05-28,9.276876896
2021-05-28,8.624791202
2021-05-28,9.852615222
2021-05-28,9.664214619
2021-05-28,8.553332238
2021-05-28,9.17616292
2021-05-28,10.67211319
2021-05-28,9.282847063
2021-05-28,9.643680017
2021-05-28,10.67359577
2021-05-28,10.25470765
2021-05-28,9.77201119
2021-05-28,8.886270902
2021-05-28,8.589699882
2021-05-28,8.962904128
2021-05-28,8.743850562
2021-05-28,8.129174997
2021-05-28,9.240287448
2021-05-28,8.850230966
2021-05-28,9.639522007
2021-05-28,8.030084094
2021-05-28,9.825309772
2021-05-28,9.524859098
2021-05-28,9.596962392
2021-05-28,8.859363449
2021-05-28,10.08313888
2021-05-28,8.7740036
2021-05-28,10.06967973
2021-05-28,10.38344151
2021-05-28,8.435549202
2021-05-28,10.70423274
2021-05-28,8.090708716
2021-05-28,9.246479419
2021-05-28,9.421573272
2021-05-28,9.742379392
2021-05-28,9.614204199
2021-05-28,9.618468598
2021-05-28,9.524859098
2021-05-28,10.51499074
2021-05-28,10.22499117
2021-05-28,8.030084094
2021-05-28,8.903815212
2021-05-28,9.85597657
2021-05-28,9.252633284
2021-05-28,9.395325046
2021-05-28,8.841014311
2021-05-28,9.221478116
2021-05-28,9.071537969
2021-05-28,8.286017468
2021-05-28,8.449342525
2021-05-28,10.07777694
2021-05-28,8.743850562
2021-05-28,9.400630098
2021-05-28,8.7740036
2021-05-28,8.99516499
2021-05-28,9.472089062
2021-05-28,10.63585545
2021-05-28,9.041685006
2021-05-28,9.467150781
2021-05-28,10.34919849
2021-05-28,9.99369382
2021-05-28,10.20151592
2021-05-28,9.727227587
2021-05-28,8.51559191
2021-05-28,8.841014311
2021-05-28,8.764053269
2021-05-28,9.543378146
2021-05-28,9.496421163
2021-05-28,10.21332243
2021-05-28,8.489616424
2021-05-28,9.622714888
2021-05-28,9.818365299
2021-05-28,10.43740451
2021-05-28,9.312174678
2021-05-28,9.282847063
2021-05-28,10.21097225
2021-05-28,8.636219898
2021-05-28,9.543378146
2021-05-28,10.29876764
2021-05-28,8.987196821
2021-05-28,8.253227646
2021-05-28,8.61323038
2021-05-28,9.583833101
2021-05-28,10.28137589
2021-05-28,8.962904128
2021-05-28,9.964018052
2021-05-28,8.962904128
2021-05-28,8.929567708
2021-05-28,8.647519453
2021-05-28,8.333270353
2021-05-28,9.807857322
2021-05-28,9.821843564
2021-05-28,10.25245285
2021-05-28,9.529521112
2021-05-28,9.680344001
2021-05-28,9.169518378
2021-05-28,8.754002934
2021-05-28,9.45720045
2021-05-28,8.912473275
2021-05-28,10.20861654
2021-05-28,8.363575703
2021-05-28,8.348537825
2021-05-28,9.128696383
2021-05-28,8.841014311
2021-05-28,10.43364511
2021-05-28,10.21332243
2021-05-28,8.702177866
2021-05-28,9.421573272
2021-05-28,9.491601877
2021-05-28,9.948843254
2021-05-28,9.961001459
2021-05-28,8.42156296
2021-05-28,9.951896692
2021-05-28,7.714231145
2021-05-28,9.246479419
2021-05-28,9.543378146
2021-05-28,9.373818841
2021-05-28,8.877381955
2021-05-28,8.658692754
2021-05-28,9.515469358
2021-05-28,8.658692754
2021-05-28,9.981928979
2021-05-28,10.0804615
2021-05-28,9.814874894
2021-05-28,9.379238908
2021-05-28,9.462187991
2021-05-28,8.946374826
2021-05-28,9.496421163
2021-05-28,9.793672687
2021-05-28,10.07777694
2021-05-28,10.58860256
2021-05-28,10.00820786
2021-05-28,9.557045785
2021-05-28,9.411156511
2021-05-28,8.886270902
2021-05-28,10.06424493
2021-05-28,9.252633284
2021-05-28,9.30637756
2021-05-28,8.850230966
2021-05-28,9.3899917
2021-05-28,8.462948177
2021-05-28,9.282847063
2021-05-28,9.987828701
2021-05-28,8.803273983
2021-05-28,9.227787286
2021-05-28,8.859363449
2021-05-28,8.449342525
2021-05-28,9.36288977
2021-05-28,8.184234774
2021-05-28,8.822322178
2021-05-28,9.36288977
2021-05-28,8.449342525
2021-05-28,8.962904128
2021-05-28,9.723403491
2021-05-28,8.912473275
2021-05-28,8.553332238
2021-05-28,8.712759975
2021-05-28,8.831711918
2021-05-28,9.195835686
2021-05-28,9.77201119
2021-05-28,10.18233068
2021-05-28,8.723231275
2021-05-28,9.100525506
2021-05-28,10.1326927
2021-05-28,9.875910785
2021-05-28,9.411156511
2021-05-28,9.357380115
2021-05-28,9.859326657
2021-05-28,8.378390789
2021-05-28,8.831711918
2021-05-28,9.00307017
2021-05-28,10.24110199
2021-05-28,7.82244473
2021-05-28,8.822322178
2021-05-28,8.812843434
2021-05-28,9.462187991
2021-05-28,9.761001904
2021-05-28,9.36288977
2021-05-28,10.11472045
2021-05-28,10.40110635
2021-05-28,9.416378455
2021-05-28,10.05328592
2021-05-28,10.20151592
2021-05-28,10.15284451
2021-05-28,9.240287448
2021-05-28,10.1478445
2021-05-28,9.749870064
2021-05-28,9.384629757
2021-05-28,9.312174678
