datetime,logmove
2021-05-01,9.609921537
2021-05-01,9.30054664
2021-05-01,9.828764006
2021-05-01,9.727227587
2021-05-01,8.66974259
2021-05-01,9.635346635
2021-05-01,9.00307017
2021-05-01,9.67633598
2021-05-01,10.04220547
2021-05-01,10.32219789
2021-05-01,9.496421163
2021-05-01,9.018695488
2021-05-01,9.078864009
2021-05-01,9.351839934
2021-05-01,10.08580911
2021-05-01,9.351839934
2021-05-01,10.10430369
2021-05-01,9.452187908
2021-05-01,9.467150781
2021-05-01,9.14931567
2021-05-01,9.373818841
2021-05-01,9.911455722
2021-05-01,9.467150781
2021-05-01,10.10691807
2021-05-01,9.30637756
2021-05-01,9.357380115
2021-05-01,9.738612909
2021-05-01,8.540909718
2021-05-01,10.51151248
2021-05-01,10.20625526
2021-05-01,8.540909718
2021-05-01,10.25695737
2021-05-01,9.240287448
2021-05-01,10.12759064
2021-05-01,9.36288977
2021-05-01,10.48681987
2021-05-01,10.36747311
2021-05-01,9.875910785
2021-05-01,9.505990614
2021-05-01,9.975994243
2021-05-01,9.618468598
2021-05-01,8.449342525
2021-05-01,9.491601877
2021-05-01,11.15830555
2021-05-01,9.00307017
2021-05-01,10.54744449
2021-05-01,9.961001459
2021-05-01,9.547954813
2021-05-01,10.01681624
2021-05-01,9.071537969
2021-05-01,8.691482577
2021-05-01,8.68067166
2021-05-01,8.7740036
2021-05-01,9.501217335
2021-05-01,9.472089062
2021-05-01,10.18233068
2021-05-01,8.61323038
2021-05-01,10.17259824
2021-05-01,9.622714888
2021-05-01,10.46698153
2021-05-01,9.639522007
2021-05-01,9.566054855
2021-05-01,9.234056899
2021-05-01,9.501217335
2021-05-01,9.018695488
2021-05-01,9.749870064
2021-05-01,10.43364511
2021-05-01,10.45414909
2021-05-01,9.416378455
2021-05-01,9.984883191
2021-05-01,10.07238609
2021-05-01,10.1774763
2021-05-01,9.66827142
2021-05-01,9.529521112
2021-05-01,9.30054664
2021-05-01,9.034080407
2021-05-01,9.078864009
2021-05-01,8.903815212
2021-05-01,9.888982866
2021-05-01,9.252633284
2021-05-01,9.405907156
2021-05-01,9.852615222
2021-05-01,8.378390789
2021-05-01,9.010913347
2021-05-01,9.746131742
2021-05-01,9.221478116
2021-05-01,9.17616292
2021-05-01,8.886270902
2021-05-01,9.757305042
2021-05-01,10.56576307
2021-05-01,9.614204199
2021-05-01,9.329367078
2021-05-01,10.24110199
2021-05-01,8.61323038
2021-05-01,8.895081532
2021-05-01,9.227787286
2021-05-01,9.680344001
2021-05-01,9.711842668
2021-05-01,9.869310101
2021-05-01,9.557045785
2021-05-01,9.939626599
2021-05-01,10.77360868
2021-05-01,9.208739091
2021-05-01,9.086136769
2021-05-01,9.086136769
2021-05-01,8.68067166
2021-05-01,9.501217335
2021-05-01,9.142489705
2021-05-01,9.570529135
2021-05-01,9.588228712
2021-05-01,9.635346635
2021-05-01,8.449342525
2021-05-01,9.442086812
2021-05-01,9.416378455
2021-05-01,8.502688505
2021-05-01,10.31161578
2021-05-01,9.85597657
2021-05-01,9.67633598
2021-05-01,8.712759975
2021-05-01,8.954673629
2021-05-01,9.905086274
2021-05-01,9.056722883
2021-05-01,9.240287448
2021-05-01,9.753594463
2021-05-01,10.4559924
2021-05-01,9.368369236
2021-05-01,9.215128889
2021-05-01,9.258749511
2021-05-01,8.868413285
2021-05-01,9.723403491
2021-05-01,9.731037116
2021-05-01,9.631153757
2021-05-01,8.859363449
2021-05-01,9.486759252
2021-05-01,10.65414864
2021-05-01,9.481893063
2021-05-01,9.996613531
2021-05-01,8.903815212
2021-05-01,9.561560465
2021-05-01,9.093357017
2021-05-01,9.984883191
2021-05-01,9.400630098
2021-05-01,9.707959168
2021-05-01,9.875910785
2021-05-01,8.971067439
2021-05-01,10.69121738
2021-05-01,9.67231183
2021-05-01,10.3774832
2021-05-01,9.182763604
2021-05-01,9.156095357
2021-05-01,9.579418083
2021-05-01,9.859326657
2021-05-01,9.862665558
2021-05-01,9.010913347
2021-05-01,9.128696383
2021-05-01,9.29468152
2021-05-01,9.984883191
2021-05-01,10.7601132
2021-05-01,9.807857322
2021-05-01,8.946374826
2021-05-01,10.2038884
2021-05-01,9.515469358
2021-05-01,10.24565781
2021-05-01,10.18474906
2021-05-01,9.757305042
2021-05-01,9.570529135
2021-05-01,10.68830192
2021-05-01,9.010913347
2021-05-01,9.885730831
2021-05-01,9.951896692
2021-05-01,8.850230966
2021-05-01,9.936535407
2021-05-01,9.162829389
2021-05-01,9.520175249
2021-05-01,9.312174678
2021-05-01,10.3913311
2021-05-01,9.635346635
2021-05-01,9.814874894
2021-05-01,9.924074186
2021-05-01,9.252633284
2021-05-01,9.524859098
2021-05-01,9.246479419
2021-05-01,8.636219898
2021-05-01,9.967025573
2021-05-01,8.764053269
2021-05-01,8.783855897
2021-05-01,10.34096799
2021-05-01,9.811372264
2021-05-01,10.20861654
2021-05-01,9.026417534
2021-05-01,8.702177866
2021-05-01,9.78290059
2021-05-01,9.086136769
2021-05-01,9.36288977
2021-05-01,9.786504197
2021-05-01,10.78692446
2021-05-01,10.23881628
2021-05-01,10.04498712
2021-05-01,9.579418083
2021-05-01,8.743850562
2021-05-02,9.793672687
2021-05-02,10.06424493
2021-05-02,8.886270902
2021-05-02,9.588228712
2021-05-02,10.04220547
2021-05-02,8.971067439
2021-05-02,9.882468185
2021-05-02,9.252633284
2021-05-02,8.658692754
2021-05-02,9.30637756
2021-05-02,9.340666634
2021-05-02,9.797237753
2021-05-02,9.14931567
2021-05-02,9.416378455
2021-05-02,9.30054664
2021-05-02,8.743850562
2021-05-02,9.246479419
2021-05-02,9.786504197
2021-05-02,9.010913347
2021-05-02,8.979164649
2021-05-02,10.01395501
2021-05-02,9.421573272
2021-05-02,8.987196821
2021-05-02,10.14281936
2021-05-02,9.258749511
2021-05-02,9.357380115
2021-05-02,8.528330936
2021-05-02,9.45720045
2021-05-02,9.30054664
2021-05-02,9.818365299
2021-05-02,8.954673629
2021-05-02,10.10168246
2021-05-02,9.282847063
2021-05-02,9.421573272
2021-05-02,8.921057018
2021-05-02,8.831711918
2021-05-02,9.55251063
2021-05-02,9.395325046
2021-05-02,9.477003077
2021-05-02,9.182763604
2021-05-02,9.30054664
